Year,League,FranchiseID,name,Division,W,L,DivWin,WCWin,LgWin,WSWin,R,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ERA,CG,SHO,SV,HA,HRA,BBA,SOA,E,DP,FP,Playoffs,Win %
2012,AL,NYY,New York Yankees,E,95,67,Y,N,N,N,804,1462,280,13,245,565.0,1176.0,93.0,27.0,62.0,49.0,668,3.84,6,9,51,1401,190,431,1318,75,135,0.987,1,0.586
2012,NL,NYM,New York Mets,E,74,88,N,N,N,N,650,1357,286,21,139,503.0,1250.0,79.0,38.0,42.0,30.0,709,4.09,7,13,36,1368,161,488,1240,101,135,0.983,0,0.457
2012,AL,OAK,Oakland Athletics,W,94,68,Y,N,N,N,713,1315,267,32,195,550.0,1387.0,122.0,32.0,45.0,34.0,614,3.48,1,13,47,1360,147,462,1136,111,135,0.982,1,0.58
2012,NL,PHI,Philadelphia Phillies,E,81,81,N,N,N,N,684,1414,271,28,158,454.0,1094.0,116.0,23.0,63.0,39.0,680,3.83,5,11,42,1387,178,409,1385,101,118,0.983,0,0.5
2012,NL,PIT,Pittsburgh Pirates,C,79,83,N,N,N,N,651,1313,241,37,170,444.0,1354.0,73.0,52.0,51.0,45.0,674,3.86,2,10,45,1357,153,490,1192,112,126,0.982,0,0.488
2012,NL,SDP,San Diego Padres,W,76,86,N,N,N,N,651,1339,272,43,121,539.0,1238.0,155.0,46.0,54.0,34.0,710,4.01,4,11,43,1356,162,539,1205,121,97,0.98,0,0.469
2012,AL,SEA,Seattle Mariners,W,75,87,N,N,N,N,619,1285,241,27,149,466.0,1259.0,104.0,35.0,30.0,35.0,651,3.76,8,11,43,1359,166,449,1166,72,155,0.988,0,0.463
2012,NL,SFG,San Francisco Giants,W,94,68,Y,N,Y,Y,718,1495,287,57,103,483.0,1097.0,118.0,39.0,29.0,61.0,649,3.68,5,14,53,1361,142,489,1237,115,134,0.981,1,0.58
2012,NL,STL,St. Louis Cardinals,C,88,74,N,Y,N,N,765,1526,290,37,159,533.0,1192.0,91.0,37.0,53.0,49.0,648,3.71,4,10,42,1420,134,436,1218,107,149,0.983,1,0.543
2012,AL,TBD,Tampa Bay Rays,E,90,72,N,N,N,N,697,1293,250,30,175,571.0,1323.0,134.0,44.0,58.0,42.0,577,3.19,7,15,50,1233,139,469,1383,114,155,0.981,0,0.556
2012,AL,TEX,Texas Rangers,W,93,69,N,Y,N,N,808,1526,303,32,200,478.0,1103.0,91.0,44.0,57.0,53.0,707,3.99,7,10,43,1378,175,446,1286,85,136,0.986,1,0.574
2012,AL,TOR,Toronto Blue Jays,E,73,89,N,N,N,N,716,1346,247,22,198,473.0,1251.0,123.0,41.0,55.0,45.0,784,4.64,5,11,29,1439,204,574,1142,101,167,0.984,0,0.451
2012,NL,WSN,Washington Nationals,E,98,64,Y,N,N,N,731,1468,301,25,194,479.0,1325.0,105.0,35.0,41.0,36.0,594,3.33,3,9,51,1296,129,497,1325,94,134,0.985,1,0.605
2013,NL,ARI,Arizona Diamondbacks,W,81,81,N,N,N,N,685,1468,302,31,130,519.0,1142.0,62.0,41.0,43.0,43.0,695,3.92,6,7,38,1460,176,485,1218,75,135,0.988,0,0.5
2013,NL,ATL,Atlanta Braves,E,96,66,Y,N,N,N,688,1354,247,21,181,542.0,1384.0,64.0,31.0,55.0,35.0,548,3.18,1,12,53,1326,127,409,1232,85,141,0.986,1,0.593
2013,AL,BAL,Baltimore Orioles,E,85,77,N,N,N,N,745,1460,298,14,212,416.0,1125.0,79.0,29.0,36.0,45.0,709,4.2,2,6,57,1438,202,473,1169,54,165,0.991,0,0.525
2013,AL,BOS,Boston Red Sox,E,97,65,Y,N,Y,Y,853,1566,363,29,178,581.0,1308.0,123.0,19.0,72.0,50.0,656,3.79,5,8,33,1366,156,524,1294,80,142,0.987,1,0.599
2013,AL,CHW,Chicago White Sox,C,63,99,N,N,N,N,598,1385,237,19,148,411.0,1207.0,105.0,42.0,34.0,48.0,723,3.98,5,5,40,1424,182,509,1249,121,155,0.98,0,0.389
2013,NL,CHC,Chicago Cubs,C,66,96,N,N,N,N,602,1307,297,18,172,439.0,1230.0,63.0,32.0,67.0,30.0,689,4.0,3,6,39,1332,160,540,1184,100,129,0.983,0,0.407
2013,NL,CIN,Cincinnati Reds,C,90,72,N,Y,N,N,698,1370,274,20,155,585.0,1245.0,67.0,35.0,76.0,46.0,589,3.38,5,17,43,1294,170,435,1296,76,131,0.988,1,0.556
2013,AL,CLE,Cleveland Indians,C,92,70,N,Y,N,N,745,1391,290,23,171,562.0,1283.0,117.0,36.0,51.0,56.0,662,3.82,3,16,38,1359,147,554,1379,98,135,0.983,1,0.568
2013,NL,COL,Colorado Rockies,W,74,88,N,N,N,N,706,1511,283,36,159,427.0,1204.0,112.0,32.0,26.0,35.0,760,4.44,1,5,35,1545,136,517,1064,90,162,0.986,0,0.457
2013,AL,DET,Detroit Tigers,C,93,69,Y,N,N,N,796,1625,292,23,176,531.0,1073.0,35.0,20.0,43.0,47.0,624,3.61,3,12,39,1369,128,462,1428,76,136,0.987,1,0.574
2013,AL,HOU,Houston Astros,W,51,111,N,N,N,N,610,1307,266,16,148,426.0,1535.0,110.0,61.0,52.0,38.0,848,4.79,2,5,32,1530,191,616,1084,125,168,0.979,0,0.315
2013,AL,KCR,Kansas City Royals,C,86,76,N,N,N,N,648,1443,254,34,112,422.0,1048.0,153.0,32.0,42.0,42.0,601,3.45,5,12,52,1366,155,469,1208,85,136,0.986,0,0.531
2013,AL,ANA,Los Angeles Angels of Anaheim,W,78,84,N,N,N,N,733,1476,270,39,164,523.0,1221.0,82.0,34.0,48.0,64.0,737,4.23,4,12,41,1475,167,533,1200,112,135,0.981,0,0.481
2013,NL,LAD,Los Angeles Dodgers,W,92,70,Y,N,N,N,649,1447,281,17,138,476.0,1146.0,78.0,28.0,57.0,48.0,582,3.25,7,22,46,1321,127,460,1292,109,160,0.982,1,0.568
2013,NL,FLA,Miami Marlins,E,62,100,N,N,N,N,513,1257,219,31,95,432.0,1232.0,78.0,29.0,56.0,26.0,646,3.71,2,13,36,1376,121,526,1177,88,144,0.986,0,0.383
2013,NL,MIL,Milwaukee Brewers,C,74,88,N,N,N,N,640,1381,238,43,157,407.0,1183.0,142.0,50.0,71.0,35.0,687,3.84,4,15,40,1401,175,466,1125,114,153,0.981,0,0.457
2013,AL,MIN,Minnesota Twins,C,66,96,N,N,N,N,614,1346,285,15,151,533.0,1430.0,52.0,33.0,52.0,32.0,788,4.55,1,7,40,1591,168,458,985,81,178,0.987,0,0.407
2013,AL,NYY,New York Yankees,E,85,77,N,N,N,N,650,1321,247,24,144,466.0,1214.0,115.0,31.0,57.0,36.0,671,3.94,7,10,49,1452,171,437,1233,69,139,0.988,0,0.525
2013,NL,NYM,New York Mets,E,74,88,N,N,N,N,619,1318,263,32,130,512.0,1384.0,114.0,35.0,51.0,32.0,684,3.77,4,10,40,1442,152,458,1209,93,127,0.985,0,0.457
2013,AL,OAK,Oakland Athletics,W,96,66,Y,N,N,N,767,1403,301,25,186,573.0,1178.0,74.0,28.0,45.0,49.0,625,3.56,6,13,46,1339,163,428,1183,97,112,0.983,1,0.593
2013,NL,PHI,Philadelphia Phillies,E,73,89,N,N,N,N,610,1355,255,32,140,417.0,1205.0,73.0,29.0,53.0,31.0,749,4.32,6,3,32,1465,152,506,1199,97,141,0.984,0,0.451
2013,NL,PIT,Pittsburgh Pirates,C,94,68,N,Y,N,N,634,1346,273,35,161,469.0,1330.0,94.0,42.0,88.0,29.0,577,3.26,3,16,55,1299,101,515,1261,106,154,0.984,1,0.58
2013,NL,SDP,San Diego Padres,W,76,86,N,N,N,N,618,1349,246,26,146,467.0,1309.0,118.0,34.0,52.0,34.0,700,3.98,3,6,40,1407,156,525,1171,83,140,0.986,0,0.469
2013,AL,SEA,Seattle Mariners,W,71,91,N,N,N,N,624,1318,249,17,188,529.0,1353.0,49.0,23.0,31.0,28.0,754,4.31,4,14,43,1467,174,478,1297,88,149,0.986,0,0.438
2013,NL,SFG,San Francisco Giants,W,76,86,N,N,N,N,629,1446,280,35,107,469.0,1078.0,67.0,26.0,39.0,42.0,691,4.0,2,13,41,1380,145,521,1256,107,128,0.982,0,0.469
2013,NL,STL,St. Louis Cardinals,C,97,65,Y,N,Y,N,783,1494,322,20,125,481.0,1110.0,45.0,22.0,64.0,44.0,596,3.42,7,15,44,1366,112,451,1254,75,177,0.988,1,0.599
2013,AL,TBD,Tampa Bay Rays,E,92,71,N,Y,N,N,700,1421,296,23,165,589.0,1171.0,73.0,38.0,36.0,55.0,646,3.74,9,17,42,1315,153,482,1310,59,147,0.99,1,0.564
2013,AL,TEX,Texas Rangers,W,91,72,N,N,N,N,730,1465,262,23,176,462.0,1067.0,149.0,46.0,61.0,42.0,636,3.62,4,10,46,1370,157,498,1309,86,146,0.986,0,0.558
2013,AL,TOR,Toronto Blue Jays,E,74,88,N,N,N,N,712,1398,273,24,185,510.0,1123.0,112.0,41.0,38.0,38.0,756,4.25,4,11,39,1451,195,500,1208,111,145,0.982,0,0.457
2013,NL,WSN,Washington Nationals,E,86,76,N,N,N,N,656,1365,259,27,161,464.0,1192.0,88.0,28.0,40.0,39.0,626,3.59,6,13,47,1367,142,405,1236,107,146,0.982,0,0.531
2014,NL,ARI,Arizona Diamondbacks,W,64,98,N,N,N,N,615,1379,259,47,118,398.0,1165.0,86.0,33.0,43.0,36.0,742,4.26,2,4,35,1467,154,469,1278,101,147,0.983,0,0.395
2014,NL,ATL,Atlanta Braves,E,79,83,N,N,N,N,573,1316,240,22,123,472.0,1369.0,95.0,33.0,43.0,27.0,597,3.38,5,13,54,1369,121,472,1301,85,143,0.986,0,0.488
2014,AL,BAL,Baltimore Orioles,E,96,66,Y,N,N,N,705,1434,264,16,211,401.0,1285.0,44.0,20.0,62.0,36.0,593,3.43,3,13,53,1342,151,472,1174,87,156,0.986,1,0.593
2014,AL,BOS,Boston Red Sox,E,71,91,N,N,N,N,634,1355,282,20,123,535.0,1337.0,63.0,25.0,68.0,52.0,715,4.01,3,7,36,1458,154,482,1213,92,155,0.985,0,0.438
2014,AL,CHW,Chicago White Sox,C,73,89,N,N,N,N,660,1400,279,32,155,417.0,1362.0,85.0,36.0,60.0,38.0,758,4.29,3,6,36,1468,140,557,1152,107,170,0.982,0,0.451
2014,NL,CHC,Chicago Cubs,C,73,89,N,N,N,N,614,1315,270,31,157,442.0,1477.0,65.0,40.0,54.0,41.0,707,3.91,1,11,37,1398,115,504,1311,103,137,0.983,0,0.451
2014,NL,CIN,Cincinnati Reds,C,76,86,N,N,N,N,595,1282,254,20,131,415.0,1252.0,122.0,52.0,52.0,37.0,612,3.59,5,13,44,1282,163,507,1290,72,120,0.988,0,0.469
2014,AL,CLE,Cleveland Indians,C,85,77,N,N,N,N,669,1411,284,23,142,504.0,1189.0,104.0,27.0,42.0,49.0,653,3.56,6,15,40,1398,135,464,1450,116,139,0.981,0,0.525
2014,NL,COL,Colorado Rockies,W,66,96,N,N,N,N,755,1551,307,41,186,397.0,1281.0,85.0,48.0,48.0,48.0,818,4.84,1,4,24,1528,173,531,1074,106,166,0.983,0,0.407
2014,AL,DET,Detroit Tigers,C,90,72,Y,N,N,N,757,1557,325,26,155,443.0,1144.0,106.0,41.0,44.0,61.0,705,4.01,5,8,41,1475,127,462,1244,101,153,0.983,1,0.556
2014,AL,HOU,Houston Astros,W,70,92,N,N,N,N,629,1317,240,19,163,495.0,1442.0,122.0,37.0,55.0,36.0,723,4.11,7,3,31,1437,139,484,1137,106,151,0.983,0,0.432
2014,AL,KCR,Kansas City Royals,C,89,73,N,Y,Y,N,651,1456,286,29,95,380.0,985.0,153.0,36.0,53.0,47.0,624,3.51,3,14,53,1386,128,440,1168,104,122,0.983,1,0.549
2014,AL,ANA,Los Angeles Angels of Anaheim,W,98,64,Y,N,N,N,773,1464,304,31,155,492.0,1266.0,81.0,39.0,60.0,54.0,630,3.58,3,13,46,1307,126,504,1342,83,127,0.986,1,0.605
2014,NL,LAD,Los Angeles Dodgers,W,94,68,Y,N,N,N,718,1476,302,38,134,519.0,1246.0,138.0,50.0,61.0,43.0,617,3.4,7,16,47,1338,142,429,1373,107,145,0.983,1,0.58
2014,NL,FLA,Miami Marlins,E,77,85,N,N,N,N,645,1399,254,36,122,501.0,1419.0,58.0,21.0,35.0,39.0,674,3.78,3,16,42,1481,114,458,1190,97,154,0.984,0,0.475
2014,NL,MIL,Milwaukee Brewers,C,82,80,N,N,N,N,650,1366,297,28,150,423.0,1197.0,102.0,43.0,73.0,37.0,657,3.67,3,9,45,1386,167,431,1246,99,130,0.984,0,0.506
2014,AL,MIN,Minnesota Twins,C,70,92,N,N,N,N,715,1412,316,27,128,544.0,1329.0,99.0,36.0,53.0,44.0,777,4.57,2,7,38,1588,147,408,1031,97,136,0.984,0,0.432
2014,AL,NYY,New York Yankees,E,84,78,N,N,N,N,633,1349,247,26,147,452.0,1133.0,112.0,26.0,56.0,47.0,664,3.75,5,10,48,1392,164,398,1370,92,107,0.984,0,0.519
2014,NL,NYM,New York Mets,E,79,83,N,N,N,N,629,1306,275,19,125,516.0,1264.0,101.0,34.0,54.0,44.0,618,3.49,1,11,42,1370,141,509,1303,104,158,0.983,0,0.488
2014,AL,OAK,Oakland Athletics,W,88,74,N,Y,N,N,729,1354,253,33,146,586.0,1104.0,83.0,20.0,49.0,43.0,572,3.22,7,13,31,1269,147,406,1244,111,150,0.982,1,0.543
2014,NL,PHI,Philadelphia Phillies,E,73,89,N,N,N,N,619,1356,251,27,125,443.0,1306.0,109.0,26.0,55.0,37.0,687,3.79,2,12,40,1396,134,521,1255,83,133,0.987,0,0.451
2014,NL,PIT,Pittsburgh Pirates,C,88,74,N,Y,N,N,682,1436,275,30,156,520.0,1244.0,104.0,47.0,78.0,35.0,631,3.47,2,7,48,1341,128,499,1228,109,148,0.983,1,0.543
2014,NL,SDP,San Diego Padres,W,77,85,N,N,N,N,535,1199,224,30,109,468.0,1294.0,91.0,34.0,41.0,45.0,577,3.27,4,10,41,1300,117,462,1284,101,124,0.983,0,0.475
2014,AL,SEA,Seattle Mariners,W,87,75,N,N,N,N,634,1328,247,32,136,396.0,1232.0,96.0,42.0,60.0,34.0,554,3.17,2,9,51,1240,137,463,1317,82,139,0.986,0,0.537
2014,NL,SFG,San Francisco Giants,W,88,74,N,Y,Y,Y,665,1407,257,42,132,427.0,1245.0,56.0,27.0,43.0,49.0,614,3.5,8,12,46,1305,133,389,1211,100,155,0.984,1,0.543
2014,NL,STL,St. Louis Cardinals,C,90,72,Y,N,N,N,619,1371,275,21,105,471.0,1133.0,57.0,32.0,86.0,39.0,603,3.5,8,23,55,1321,123,470,1221,88,145,0.985,1,0.556
2014,AL,TBD,Tampa Bay Rays,E,77,85,N,N,N,N,612,1361,263,24,117,527.0,1124.0,63.0,27.0,66.0,53.0,625,3.56,3,22,37,1292,145,482,1437,88,96,0.985,0,0.475
2014,AL,TEX,Texas Rangers,W,67,95,N,N,N,N,637,1400,260,28,111,417.0,1162.0,105.0,59.0,61.0,45.0,773,4.49,6,17,33,1510,160,505,1110,106,155,0.982,0,0.414
2014,AL,TOR,Toronto Blue Jays,E,83,79,N,N,N,N,723,1435,282,24,177,502.0,1151.0,78.0,21.0,41.0,40.0,686,4.0,3,16,45,1400,151,490,1199,87,130,0.985,0,0.512
2014,NL,WSN,Washington Nationals,E,96,66,Y,N,N,N,686,1403,265,27,152,517.0,1304.0,101.0,23.0,56.0,41.0,555,3.03,5,19,45,1351,110,352,1288,100,139,0.984,1,0.593
2015,NL,ARI,Arizona Diamondbacks,W,79,83,N,N,N,N,720,1494,289,48,154,490.0,1312.0,132.0,44.0,33.0,57.0,713,4.04,1,12,44,1450,182,500,1215,86,146,0.986,0,0.488
2015,NL,ATL,Atlanta Braves,E,67,95,N,N,N,N,573,1361,251,18,100,471.0,1107.0,69.0,33.0,44.0,31.0,760,4.41,3,10,44,1462,170,550,1148,90,186,0.985,0,0.414
2015,AL,BAL,Baltimore Orioles,E,81,81,N,N,N,N,713,1370,246,20,217,418.0,1331.0,44.0,25.0,51.0,32.0,693,4.05,0,10,43,1406,174,483,1233,77,134,0.987,0,0.5
2015,AL,BOS,Boston Red Sox,E,78,84,N,N,N,N,748,1495,294,33,161,478.0,1148.0,71.0,27.0,46.0,42.0,753,4.31,3,10,40,1486,178,478,1218,97,148,0.984,0,0.481
2015,AL,CHW,Chicago White Sox,C,76,86,N,N,N,N,622,1381,260,27,136,404.0,1231.0,68.0,42.0,65.0,37.0,701,3.98,7,9,37,1443,162,474,1359,101,159,0.983,0,0.469
2015,NL,CHC,Chicago Cubs,C,97,65,N,Y,N,N,689,1341,272,30,171,567.0,1518.0,95.0,37.0,74.0,35.0,608,3.36,6,21,48,1276,134,407,1431,111,120,0.982,1,0.599
2015,NL,CIN,Cincinnati Reds,C,64,98,N,N,N,N,640,1382,257,27,167,496.0,1255.0,134.0,38.0,42.0,40.0,754,4.33,2,8,35,1436,177,544,1252,90,131,0.985,0,0.395
2015,AL,CLE,Cleveland Indians,C,81,80,N,N,N,N,669,1395,303,29,141,533.0,1157.0,86.0,28.0,39.0,50.0,640,3.67,11,10,38,1274,161,425,1407,79,136,0.987,0,0.503
2015,NL,COL,Colorado Rockies,W,68,94,N,N,N,N,737,1479,274,49,186,388.0,1283.0,97.0,43.0,33.0,34.0,844,5.04,4,4,36,1579,183,579,1112,95,171,0.985,0,0.42
2015,AL,DET,Detroit Tigers,C,74,87,N,N,N,N,689,1515,289,49,151,455.0,1259.0,83.0,51.0,41.0,35.0,803,4.64,7,12,35,1491,193,489,1100,86,165,0.986,0,0.46
2015,AL,HOU,Houston Astros,W,86,76,N,Y,N,N,729,1363,278,26,230,486.0,1392.0,121.0,48.0,56.0,43.0,618,3.57,5,13,39,1308,148,423,1280,85,131,0.986,1,0.531
2015,AL,KCR,Kansas City Royals,C,95,67,Y,N,Y,Y,724,1497,300,42,139,383.0,973.0,104.0,34.0,77.0,47.0,641,3.73,2,8,56,1372,155,489,1160,88,138,0.985,1,0.586
2015,AL,ANA,Los Angeles Angels of Anaheim,W,85,77,N,N,N,N,661,1331,243,21,176,435.0,1150.0,52.0,34.0,58.0,40.0,675,3.94,2,12,46,1355,166,466,1221,93,108,0.984,0,0.525
2015,NL,LAD,Los Angeles Dodgers,W,92,70,Y,N,N,N,667,1346,263,26,187,563.0,1258.0,59.0,34.0,60.0,30.0,595,3.44,6,21,47,1317,145,395,1396,75,133,0.988,1,0.568
2015,NL,FLA,Miami Marlins,E,71,91,N,N,N,N,613,1420,236,40,120,375.0,1150.0,112.0,45.0,39.0,40.0,678,4.02,0,12,35,1374,141,508,1152,77,162,0.987,0,0.438
2015,NL,MIL,Milwaukee Brewers,C,68,94,N,N,N,N,655,1378,274,34,145,412.0,1299.0,84.0,29.0,41.0,34.0,737,4.28,1,7,40,1432,176,517,1260,116,164,0.981,0,0.42
2015,AL,MIN,Minnesota Twins,C,83,79,N,N,N,N,696,1349,277,44,156,439.0,1264.0,70.0,38.0,40.0,41.0,700,4.07,2,12,45,1506,163,413,1046,86,150,0.986,0,0.512
2015,AL,NYY,New York Yankees,E,87,75,N,Y,N,N,764,1397,272,19,212,554.0,1227.0,63.0,25.0,63.0,54.0,698,4.03,3,4,48,1416,182,474,1370,93,135,0.985,1,0.537
2015,NL,NYM,New York Mets,E,90,72,Y,N,Y,N,683,1351,295,17,177,488.0,1290.0,51.0,25.0,68.0,32.0,613,3.43,1,14,50,1341,152,383,1337,88,131,0.986,1,0.556
2015,AL,OAK,Oakland Athletics,W,68,94,N,N,N,N,694,1405,277,46,146,475.0,1119.0,78.0,29.0,40.0,38.0,729,4.14,5,15,28,1402,172,474,1179,126,154,0.979,0,0.42
2015,NL,PHI,Philadelphia Phillies,E,63,99,N,N,N,N,626,1374,272,37,130,387.0,1274.0,88.0,32.0,54.0,29.0,809,4.69,1,7,35,1592,191,488,1153,117,145,0.981,0,0.389
2015,NL,PIT,Pittsburgh Pirates,C,98,64,N,Y,N,N,697,1462,292,27,140,461.0,1322.0,98.0,45.0,89.0,41.0,596,3.21,0,13,54,1392,110,453,1338,122,177,0.981,1,0.605
2015,NL,SDP,San Diego Padres,W,74,88,N,N,N,N,650,1324,260,36,148,426.0,1327.0,82.0,29.0,40.0,42.0,731,4.09,1,6,41,1371,171,516,1393,92,138,0.985,0,0.457
2015,AL,SEA,Seattle Mariners,W,76,86,N,N,N,N,656,1379,262,22,198,478.0,1336.0,69.0,45.0,36.0,35.0,726,4.16,6,12,45,1430,181,491,1283,94,155,0.985,0,0.469
2015,NL,SFG,San Francisco Giants,W,84,78,N,N,N,N,696,1486,288,39,136,457.0,1159.0,93.0,36.0,49.0,37.0,627,3.72,7,18,41,1344,155,431,1165,78,145,0.987,0,0.519
2015,NL,STL,St. Louis Cardinals,C,100,62,Y,N,N,N,647,1386,288,39,137,506.0,1267.0,69.0,38.0,66.0,42.0,525,2.94,1,15,62,1359,123,477,1329,96,159,0.984,1,0.617
2015,AL,TBD,Tampa Bay Rays,E,80,82,N,N,N,N,644,1383,278,32,167,436.0,1310.0,87.0,45.0,84.0,47.0,642,3.74,1,12,60,1314,175,477,1355,95,118,0.984,0,0.494
2015,AL,TEX,Texas Rangers,W,88,74,Y,N,N,N,751,1419,279,32,172,503.0,1233.0,101.0,39.0,76.0,54.0,733,4.24,5,9,45,1459,171,508,1095,119,169,0.981,1,0.543
2015,AL,TOR,Toronto Blue Jays,E,93,69,Y,N,N,N,891,1480,308,17,232,570.0,1151.0,88.0,23.0,54.0,62.0,670,3.8,7,10,34,1353,173,397,1117,88,145,0.985,1,0.574
2015,NL,WSN,Washington Nationals,E,83,79,N,N,N,N,703,1363,265,13,177,539.0,1344.0,57.0,23.0,44.0,51.0,635,3.62,4,13,41,1366,145,364,1342,90,125,0.985,0,0.512
2016,NL,ARI,Arizona Diamondbacks,W,69,93,N,N,N,N,752,1479,285,56,190,463.0,1427.0,137.0,31.0,50.0,38.0,890,5.09,2,7,31,1563,202,603,1318,101,143,0.983,0,0.426
2016,NL,ATL,Atlanta Braves,E,68,93,N,N,N,N,649,1404,295,27,122,502.0,1240.0,75.0,34.0,59.0,52.0,779,4.51,1,9,39,1414,177,547,1227,101,134,0.983,0,0.422
2016,AL,BAL,Baltimore Orioles,E,89,73,N,Y,N,N,744,1413,265,6,253,468.0,1324.0,19.0,13.0,44.0,36.0,715,4.22,1,9,54,1408,183,545,1248,80,165,0.987,1,0.549
2016,AL,BOS,Boston Red Sox,E,93,69,Y,N,N,N,878,1598,343,25,208,558.0,1160.0,83.0,24.0,43.0,40.0,694,4.0,9,5,43,1342,176,490,1362,75,139,0.987,1,0.574
2016,AL,CHW,Chicago White Sox,C,78,84,N,N,N,N,686,1428,277,33,168,455.0,1285.0,77.0,36.0,53.0,44.0,715,4.1,7,10,43,1422,185,521,1270,95,148,0.984,0,0.481
2016,NL,CHC,Chicago Cubs,C,103,58,Y,N,Y,Y,808,1409,293,30,199,656.0,1339.0,66.0,34.0,96.0,37.0,556,3.15,5,15,38,1125,163,495,1441,101,116,0.983,1,0.64
2016,NL,CIN,Cincinnati Reds,C,68,94,N,N,N,N,716,1403,277,33,164,452.0,1284.0,139.0,51.0,52.0,44.0,854,4.91,2,8,28,1457,258,636,1241,102,142,0.983,0,0.42
2016,AL,CLE,Cleveland Indians,C,94,67,Y,N,Y,N,777,1435,308,29,185,531.0,1246.0,134.0,31.0,49.0,60.0,676,3.84,5,11,37,1330,186,461,1398,89,126,0.985,1,0.584
2016,NL,COL,Colorado Rockies,W,75,87,N,N,N,N,845,1544,318,47,204,494.0,1330.0,66.0,39.0,40.0,34.0,860,4.91,2,9,37,1532,181,547,1223,110,148,0.982,0,0.463
2016,AL,DET,Detroit Tigers,C,86,75,N,N,N,N,750,1476,252,30,211,493.0,1303.0,58.0,29.0,53.0,38.0,721,4.24,3,8,47,1417,182,462,1232,75,148,0.987,0,0.534
2016,AL,HOU,Houston Astros,W,84,78,N,N,N,N,724,1367,291,29,198,554.0,1452.0,102.0,44.0,47.0,31.0,701,4.06,2,8,44,1441,181,453,1396,77,135,0.987,0,0.519
2016,AL,KCR,Kansas City Royals,C,81,81,N,N,N,N,675,1450,264,33,147,382.0,1224.0,121.0,35.0,45.0,34.0,712,4.21,3,7,41,1433,206,517,1287,94,134,0.984,0,0.5
2016,AL,ANA,Los Angeles Angels of Anaheim,W,74,88,N,N,N,N,717,1410,279,20,156,471.0,991.0,73.0,34.0,51.0,49.0,727,4.28,4,12,29,1480,208,498,1136,97,148,0.983,0,0.457
2016,NL,LAD,Los Angeles Dodgers,W,91,71,Y,N,N,N,725,1376,272,21,189,525.0,1321.0,45.0,26.0,58.0,32.0,638,3.7,3,15,47,1266,165,464,1510,80,101,0.986,1,0.562
2016,NL,FLA,Miami Marlins,E,79,82,N,N,N,N,655,1460,259,42,128,447.0,1213.0,71.0,28.0,54.0,38.0,682,4.05,0,12,55,1358,152,595,1379,86,137,0.985,0,0.491
2016,NL,MIL,Milwaukee Brewers,C,73,89,N,N,N,N,671,1299,249,19,194,599.0,1543.0,181.0,56.0,37.0,39.0,733,4.08,0,7,46,1450,178,532,1175,136,145,0.978,0,0.451
2016,AL,MIN,Minnesota Twins,C,59,103,N,N,N,N,722,1409,288,35,200,513.0,1426.0,91.0,32.0,44.0,43.0,889,5.08,4,3,26,1617,221,479,1191,126,172,0.979,0,0.364
2016,AL,NYY,New York Yankees,E,84,78,N,N,N,N,680,1378,245,20,183,475.0,1188.0,72.0,22.0,42.0,49.0,702,4.16,0,10,48,1358,214,444,1393,86,116,0.985,0,0.519
2016,NL,NYM,New York Mets,E,87,75,N,Y,N,N,671,1342,240,19,218,517.0,1302.0,42.0,18.0,62.0,41.0,617,3.57,1,13,55,1397,152,439,1396,90,138,0.985,1,0.537
2016,AL,OAK,Oakland Athletics,W,69,93,N,N,N,N,653,1352,270,21,169,442.0,1145.0,50.0,23.0,33.0,34.0,761,4.51,2,7,42,1459,185,464,1188,97,152,0.984,0,0.426
2016,NL,PHI,Philadelphia Phillies,E,71,91,N,N,N,N,610,1305,231,35,161,424.0,1376.0,96.0,45.0,58.0,30.0,796,4.63,4,12,43,1468,213,466,1299,97,142,0.984,0,0.438
2016,NL,PIT,Pittsburgh Pirates,C,78,83,N,N,N,N,729,1426,277,32,153,561.0,1334.0,110.0,45.0,81.0,36.0,758,4.21,5,5,51,1490,180,533,1232,111,172,0.982,0,0.484
2016,NL,SDP,San Diego Padres,W,68,94,N,N,N,N,686,1275,257,26,177,449.0,1500.0,125.0,45.0,58.0,36.0,770,4.43,1,9,35,1425,183,569,1222,109,165,0.982,0,0.42
2016,AL,SEA,Seattle Mariners,W,86,76,N,N,N,N,768,1446,251,17,223,506.0,1288.0,56.0,28.0,72.0,41.0,707,4.0,2,8,49,1410,213,460,1318,89,158,0.985,0,0.531
2016,NL,SFG,San Francisco Giants,W,87,75,N,Y,N,N,715,1437,280,54,130,572.0,1107.0,79.0,36.0,42.0,46.0,631,3.65,10,11,43,1334,158,439,1309,72,136,0.988,1,0.537
2016,NL,STL,St. Louis Cardinals,C,86,76,N,N,N,N,779,1415,299,32,225,526.0,1318.0,35.0,26.0,70.0,41.0,712,4.08,2,10,38,1432,159,475,1290,107,169,0.983,0,0.531
2016,AL,TBD,Tampa Bay Rays,E,68,94,N,N,N,N,672,1333,288,32,216,449.0,1482.0,60.0,37.0,69.0,28.0,713,4.2,1,8,42,1395,210,491,1357,94,129,0.984,0,0.42
2016,AL,TEX,Texas Rangers,W,95,67,Y,N,N,N,765,1446,257,23,215,436.0,1220.0,99.0,36.0,70.0,40.0,757,4.37,1,6,56,1441,201,534,1154,97,190,0.984,1,0.586
